repository,file_path,line_number,target_name,cache_type,is_explicit,strategy_category,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
intake/intake,intake/source/jsonfiles.py,157,fsspec.open,NOT_EXPLICIT,False,Implicit Default,None,JSONLinesFileSource,_open,https://github.com/intake/intake/blob/master/intake/source/jsonfiles.py#L157,"        with fsspec.open(             urlpath,             mode=self.mode,             encoding=self.encoding,             compression=self.compression,             **self._storage_options,         ) as f:"
intake/intake,intake/util_tests.py,29,open,NOT_EXPLICIT,False,Implicit Default,None,None,temp_conf,https://github.com/intake/intake/blob/master/intake/util_tests.py#L29,"        with open(fn, ""w"") as f:"
pandas-dev/pandas,asv_bench/benchmarks/io/csv.py,532,open,NOT_EXPLICIT,False,Implicit Default,None,ReadCSVMemoryGrowth,setup,https://github.com/pandas-dev/pandas/blob/main/asv_bench/benchmarks/io/csv.py#L532,"        with open(self.fname, ""w"", encoding=""utf-8"") as f:"
pandas-dev/pandas,asv_bench/benchmarks/io/csv.py,727,open,NOT_EXPLICIT,False,Implicit Default,None,ReadCSVParallelLargeFile,setup,https://github.com/pandas-dev/pandas/blob/main/asv_bench/benchmarks/io/csv.py#L727,"        with open(self.fname, ""rb"") as f:"
pandas-dev/pandas,doc/make.py,169,open,NOT_EXPLICIT,False,Implicit Default,None,DocBuilder,_get_page_title,https://github.com/pandas-dev/pandas/blob/main/doc/make.py#L169,"        with open(fname, encoding=""utf-8"") as f:"
pandas-dev/pandas,doc/make.py,174,open,NOT_EXPLICIT,False,Implicit Default,None,DocBuilder,_get_page_title,https://github.com/pandas-dev/pandas/blob/main/doc/make.py#L174,"        with open(os.devnull, ""a"", encoding=""utf-8"") as f:"
pandas-dev/pandas,doc/make.py,192,open,NOT_EXPLICIT,False,Implicit Default,None,DocBuilder,_add_redirects,https://github.com/pandas-dev/pandas/blob/main/doc/make.py#L192,"        with open(REDIRECTS_FILE, encoding=""utf-8"") as mapping_fd:"
pandas-dev/pandas,doc/make.py,215,open,NOT_EXPLICIT,False,Implicit Default,None,DocBuilder,_add_redirects,https://github.com/pandas-dev/pandas/blob/main/doc/make.py#L215,"                with open(path, ""w"", encoding=""utf-8"") as moved_page_fd:"
pandas-dev/pandas,doc/source/conf.py,199,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pandas-dev/pandas/blob/main/doc/source/conf.py#L199,"with open(os.path.join(source_path, ""index.rst.template""), encoding=""utf-8"") as f:"
pandas-dev/pandas,doc/source/conf.py,201,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pandas-dev/pandas/blob/main/doc/source/conf.py#L201,"with open(os.path.join(source_path, ""index.rst""), ""w"", encoding=""utf-8"") as f:"
pandas-dev/pandas,generate_pxi.py,8,open,NOT_EXPLICIT,False,Implicit Default,None,None,process_tempita,https://github.com/pandas-dev/pandas/blob/main/generate_pxi.py#L8,"    with open(pxifile, encoding=""utf-8"") as f:"
pandas-dev/pandas,generate_pxi.py,12,open,NOT_EXPLICIT,False,Implicit Default,None,None,process_tempita,https://github.com/pandas-dev/pandas/blob/main/generate_pxi.py#L12,"    with open(outfile, ""w"", encoding=""utf-8"") as f:"
pandas-dev/pandas,generate_version.py,27,open,NOT_EXPLICIT,False,Implicit Default,None,None,write_version_info,https://github.com/pandas-dev/pandas/blob/main/generate_version.py#L27,"    with open(path, ""w"", encoding=""utf-8"") as file:"
pandas-dev/pandas,pandas/compat/_cpu.py,18,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read_sysfs_int,https://github.com/pandas-dev/pandas/blob/main/pandas/compat/_cpu.py#L18,"        with open(path, encoding=""utf-8"") as fh:"
pandas-dev/pandas,pandas/compat/_cpu.py,30,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read_sysfs_str,https://github.com/pandas-dev/pandas/blob/main/pandas/compat/_cpu.py#L30,"        with open(path, encoding=""utf-8"") as fh:"
pandas-dev/pandas,pandas/core/series.py,1688,open,NOT_EXPLICIT,False,Implicit Default,None,Series,to_string,https://github.com/pandas-dev/pandas/blob/main/pandas/core/series.py#L1688,"            with open(buf, ""w"", encoding=""utf-8"") as f:"
pandas-dev/pandas,pandas/io/clipboard/__init__.py,302,open,NOT_EXPLICIT,False,Implicit Default,None,None,copy_dev_clipboard,https://github.com/pandas-dev/pandas/blob/main/pandas/io/clipboard/__init__.py#L302,"        with open(""/dev/clipboard"", ""w"", encoding=""utf-8"") as fd:"
pandas-dev/pandas,pandas/io/clipboard/__init__.py,306,open,NOT_EXPLICIT,False,Implicit Default,None,None,paste_dev_clipboard,https://github.com/pandas-dev/pandas/blob/main/pandas/io/clipboard/__init__.py#L306,"        with open(""/dev/clipboard"", encoding=""utf-8"") as fd:"
pandas-dev/pandas,pandas/io/common.py,452,fsspec.open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_filepath_or_buffer,https://github.com/pandas-dev/pandas/blob/main/pandas/io/common.py#L452,"            open_file = fsspec.open(                 filepath_or_buffer, mode=fsspec_mode, **(storage_options or {})             )"
pandas-dev/pandas,pandas/io/common.py,464,fsspec.open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_filepath_or_buffer,https://github.com/pandas-dev/pandas/blob/main/pandas/io/common.py#L464,"            open_file = fsspec.open(                 filepath_or_buffer, mode=fsspec_mode, **(storage_options or {})             )"
pandas-dev/pandas,pandas/io/common.py,936,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_handle,https://github.com/pandas-dev/pandas/blob/main/pandas/io/common.py#L936,"            handle = open(                 handle,                 ioargs.mode,                 encoding=ioargs.encoding,                 errors=errors,                 newline="""",             )"
pandas-dev/pandas,pandas/io/common.py,945,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_handle,https://github.com/pandas-dev/pandas/blob/main/pandas/io/common.py#L945,"            handle = open(handle, ioargs.mode)"
pandas-dev/pandas,pandas/io/common.py,1198,open,NOT_EXPLICIT,False,Implicit Default,None,None,_maybe_memory_map,https://github.com/pandas-dev/pandas/blob/main/pandas/io/common.py#L1198,"        handle = open(handle, ""rb"")"
pandas-dev/pandas,pandas/io/formats/format.py,1079,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_buffer,https://github.com/pandas-dev/pandas/blob/main/pandas/io/formats/format.py#L1079,"        with open(buf, ""w"", encoding=encoding, newline="""") as f:"
pandas-dev/pandas,pandas/io/parquet.py,347,"fsspec.open(path, 'wb', **storage_options or {}).open",NOT_EXPLICIT,False,Implicit Default,None,FastParquetImpl,write,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parquet.py#L347,"            kwargs[""open_with""] = lambda path, _: fsspec.open(                 path, ""wb"", **(storage_options or {})             ).open()"
pandas-dev/pandas,pandas/io/parquet.py,347,fsspec.open,NOT_EXPLICIT,False,Implicit Default,None,FastParquetImpl,write,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parquet.py#L347,"            kwargs[""open_with""] = lambda path, _: fsspec.open(                 path, ""wb"", **(storage_options or {})             ).open()"
pandas-dev/pandas,pandas/io/parquet.py,397,fsspec.open,NOT_EXPLICIT,False,Implicit Default,None,FastParquetImpl,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parquet.py#L397,"            parquet_kwargs[""fs""] = fsspec.open(path, ""rb"", **(storage_options or {})).fs"
pandas-dev/pandas,pandas/io/parsers/readers.py,611,open,NOT_EXPLICIT,False,Implicit Default,None,None,_can_parallelize_csv,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L611,"    with open(filepath, ""rb"") as fd:"
pandas-dev/pandas,pandas/io/parsers/readers.py,638,open,NOT_EXPLICIT,False,Implicit Default,None,None,_find_data_start_offset,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L638,"    with open(filepath, ""rb"") as fd:"
pandas-dev/pandas,pandas/io/parsers/readers.py,666,open,NOT_EXPLICIT,False,Implicit Default,None,None,_find_chunk_byte_offsets,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L666,"    with open(filepath, ""rb"") as fd:"
pandas-dev/pandas,pandas/io/parsers/readers.py,773,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L773,"    with open(filepath, ""rb"") as fh:"
pandas-dev/pandas,pandas/io/parsers/readers.py,809,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L809,"    with open(filepath, ""rb"") as fd:"
pandas-dev/pandas,pandas/io/parsers/readers.py,980,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L980,"    with open(filepath, ""rb"") as fh:"
pandas-dev/pandas,pandas/tests/io/conftest.py,134,open,NOT_EXPLICIT,False,Implicit Default,None,None,s3_bucket_public_with_data,https://github.com/pandas-dev/pandas/blob/main/pandas/tests/io/conftest.py#L134,"        with open(file_name, ""rb"") as f:"
pandas-dev/pandas,pandas/tests/io/conftest.py,162,open,NOT_EXPLICIT,False,Implicit Default,None,None,s3_bucket_private_with_data,https://github.com/pandas-dev/pandas/blob/main/pandas/tests/io/conftest.py#L162,"        with open(file_name, ""rb"") as f:"
pandas-dev/pandas,pandas/tests/io/generate_legacy_storage_files.py,364,open,NOT_EXPLICIT,False,Implicit Default,None,None,write_legacy_pickles,https://github.com/pandas-dev/pandas/blob/main/pandas/tests/io/generate_legacy_storage_files.py#L364,"    with open(os.path.join(output_dir, pth), ""wb"") as fh:"
pandas-dev/pandas,pandas/util/_print_versions.py,142,open,NOT_EXPLICIT,False,Implicit Default,None,None,show_versions,https://github.com/pandas-dev/pandas/blob/main/pandas/util/_print_versions.py#L142,"            with open(as_json, ""w"", encoding=""utf-8"") as f:"
pandas-dev/pandas,scripts/check_for_inconsistent_pandas_namespace.py,127,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/check_for_inconsistent_pandas_namespace.py#L127,"        with open(path, encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/check_for_inconsistent_pandas_namespace.py,134,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/check_for_inconsistent_pandas_namespace.py#L134,"        with open(path, ""w"", encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/check_test_naming.py,125,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/check_test_naming.py#L125,"                        with open(os.path.join(_file), encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/check_test_naming.py,152,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pandas-dev/pandas/blob/main/scripts/check_test_naming.py#L152,"        with open(file, encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/issue_assignment/gate.py,32,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/issue_assignment/gate.py#L32,    with open(args.event_path) as fh:
pandas-dev/pandas,scripts/issue_assignment/unassign_inactive.py,204,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/issue_assignment/unassign_inactive.py#L204,    with open(args.event_path) as fh:
pandas-dev/pandas,scripts/pandas_errors_documented.py,39,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/pandas_errors_documented.py#L39,"    with open(args.path, encoding=""utf-8"") as f:"
pandas-dev/pandas,scripts/pandas_errors_documented.py,41,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/pandas_errors_documented.py#L41,"    with open(API_PATH, encoding=""utf-8"") as f:"
pandas-dev/pandas,scripts/sort_whatsnew_note.py,71,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/sort_whatsnew_note.py#L71,"        with open(path, encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/sort_whatsnew_note.py,76,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/sort_whatsnew_note.py#L76,"            with open(path, ""w"", encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/validate_exception_location.py,43,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_warnings_and_exceptions_from_api_path,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_exception_location.py#L43,"    with open(API_PATH, encoding=""utf-8"") as f:"
pandas-dev/pandas,scripts/validate_exception_location.py,99,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_exception_location.py#L99,"        with open(path, encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/validate_min_versions_in_sync.py,59,open,NOT_EXPLICIT,False,Implicit Default,None,None,pin_min_versions_to_environment_yml,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_min_versions_in_sync.py#L59,"    with open(PYPROJECT_PATH, ""rb"") as toml_f:"
pandas-dev/pandas,scripts/validate_min_versions_in_sync.py,62,open,NOT_EXPLICIT,False,Implicit Default,None,None,pin_min_versions_to_environment_yml,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_min_versions_in_sync.py#L62,"    with open(ENV_PATH, encoding=""utf-8"") as yaml_f:"
pandas-dev/pandas,scripts/validate_min_versions_in_sync.py,72,open,NOT_EXPLICIT,False,Implicit Default,None,None,pin_min_versions_to_environment_yml,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_min_versions_in_sync.py#L72,"        with open(ENV_PATH, ""w"", encoding=""utf-8"") as f:"
pandas-dev/pandas,scripts/validate_min_versions_in_sync.py,290,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_versions_from_toml,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_min_versions_in_sync.py#L290,"    with open(PYPROJECT_PATH, ""rb"") as pyproject_f:"
pandas-dev/pandas,scripts/validate_min_versions_in_sync.py,311,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_min_versions_in_sync.py#L311,"    with open(PIXI_PATH, encoding=""utf-8"") as f:"
pandas-dev/pandas,scripts/validate_rst_title_capitalization.py,239,open,NOT_EXPLICIT,False,Implicit Default,None,None,find_titles,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_rst_title_capitalization.py#L239,"    with open(rst_file, encoding=""utf-8"") as fd:"
pandas-dev/pandas,scripts/validate_unwanted_patterns.py,535,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pandas-dev/pandas/blob/main/scripts/validate_unwanted_patterns.py#L535,"        with open(file_path, encoding=""utf-8"") as file_obj:"
pandas-dev/pandas,web/pandas_web.py,203,open,NOT_EXPLICIT,False,Implicit Default,None,Preprocessors,maintainers_add_info,https://github.com/pandas-dev/pandas/blob/main/web/pandas_web.py#L203,"        with open(             pathlib.Path(context[""target_path""]) / ""maintainers.json"",             ""w"",             encoding=""utf-8"",         ) as f:"
