Target,File Path,Line,Target Name,Is Descoped (Zero-Copy Ready),Consumer Category,Consumer Name,Descoping Rationale,Enclosing Class,Enclosing Function,File URL
GitHub:pytorch/pytorch (main),torch/_inductor/codegen/triton.py,8643,fd.read,True,CHAINED_TRANSFORMATION,split,Immediately transformed in-place via .split(),TritonScheduling,load_cache,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/codegen/triton.py#L8643
GitHub:pytorch/pytorch (main),torch/_inductor/compile_fx_ext.py,725,f.read,True,DIRECT_CALL_ARGUMENT,_WireProtocolPickledOutput,Passed directly to consumer function '_WireProtocolPickledOutput',_DebugFileFxCompile,_send_to_child,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_fx_ext.py#L725
GitHub:pytorch/pytorch (main),torch/_inductor/compile_worker/subproc_pool.py,117,read_pipe.read,True,DIRECT_CALL_ARGUMENT,_unpack_msg,Passed directly to consumer function '_unpack_msg',,_recv_msg,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_worker/subproc_pool.py#L117
GitHub:pytorch/pytorch (main),torch/_inductor/compile_worker/subproc_pool.py,118,read_pipe.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,_recv_msg,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_worker/subproc_pool.py#L118
GitHub:pytorch/pytorch (main),torch/_inductor/compile_worker/subproc_pool.py,528,f.readlines,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,SubprocPool,_log_sidecar_death_diagnostics,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_worker/subproc_pool.py#L528
GitHub:pytorch/pytorch (main),torch/_inductor/compiler_bisector.py,164,file.readlines,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),CompilerBisector,read_lines_from_file,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compiler_bisector.py#L164
GitHub:pytorch/pytorch (main),torch/_inductor/cpu_vec_isa.py,633,_cpu_info.readline,True,DESCUPED_LOCAL_VARIABLE,line,Local transient variable 'line' (ownership discarded at function exit),,valid_vec_isa_list,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpu_vec_isa.py#L633
GitHub:pytorch/pytorch (main),torch/_inductor/custom_graph_pass.py,159,f.read,True,DIRECT_CALL_ARGUMENT,hasher.update,Passed directly to consumer function 'hasher.update',,get_hash_for_files,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/custom_graph_pass.py#L159
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/bucketing.py,783,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,_pre_bucket_reduce_scatter,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/bucketing.py#L783
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/bucketing.py,836,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,reduce_scatter_merge_fn_to_trace,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/bucketing.py#L836
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/bucketing.py,879,torch.cat,True,DESCUPED_LOCAL_VARIABLE,new_ar_in,Local transient variable 'new_ar_in' (ownership discarded at function exit),,all_reduce_merge_fn_to_trace,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/bucketing.py#L879
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/bucketing.py,1072,torch.cat,True,DIRECT_CALL_ARGUMENT,new_ag_in.copy_,Passed directly to consumer function 'new_ag_in.copy_',,all_gather_merge_fn_to_trace,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/bucketing.py#L1072
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/bucketing.py,1113,torch.cat,True,DESCUPED_LOCAL_VARIABLE,new_ag_in,Local transient variable 'new_ag_in' (ownership discarded at function exit),,all_gather_merge_fn_to_trace_functional,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/bucketing.py#L1113
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/freezing_patterns.py,200,torch.cat,True,DESCUPED_LOCAL_VARIABLE,cat_w,Local transient variable 'cat_w' (ownership discarded at function exit),,int8_woq_fusion_replacement,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/freezing_patterns.py#L200
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/freezing_patterns.py,201,torch.cat,True,DESCUPED_LOCAL_VARIABLE,cat_s,Local transient variable 'cat_s' (ownership discarded at function exit),,int8_woq_fusion_replacement,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/freezing_patterns.py#L201
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/freezing_patterns.py,225,torch.cat,True,DESCUPED_LOCAL_VARIABLE,cat_t,Local transient variable 'cat_t' (ownership discarded at function exit),,matmul_replacement,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/freezing_patterns.py#L225
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/freezing_patterns.py,248,torch.cat,True,DESCUPED_LOCAL_VARIABLE,cat_t,Local transient variable 'cat_t' (ownership discarded at function exit),,matmul_replacement_two,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/freezing_patterns.py#L248
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/freezing_patterns.py,275,torch.cat,False,ESCAPING_LOCAL_VAR,cat_w,Variable 'cat_w' returned from function,,addmm_fuse_replacement_second,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/freezing_patterns.py#L275
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/freezing_patterns.py,276,torch.cat,False,ESCAPING_LOCAL_VAR,cat_b,Variable 'cat_b' returned from function,,addmm_fuse_replacement_second,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/freezing_patterns.py#L276
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/group_batch_fusion.py,149,aten.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,decompose_stack,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/group_batch_fusion.py#L149
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/group_batch_fusion.py,517,torch.cat,True,DESCUPED_LOCAL_VARIABLE,_,Local transient variable '_' (ownership discarded at function exit),BatchLinearLHSFusion,match,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/group_batch_fusion.py#L517
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/group_batch_fusion.py,558,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,BatchLinearLHSFusion,fuse,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/group_batch_fusion.py#L558
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/group_batch_fusion.py,569,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,BatchLinearLHSFusion,fuse,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/group_batch_fusion.py#L569
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/pad_mm.py,194,torch.cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),,pad_dim,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/pad_mm.py#L194
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/quantization.py,1488,torch.cat,True,DESCUPED_LOCAL_VARIABLE,concat_unpacked_wgt,Local transient variable 'concat_unpacked_wgt' (ownership discarded at function exit),,concat_wgt,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/quantization.py#L1488
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/quantization.py,1492,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,concat_wgt,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/quantization.py#L1492
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/split_cat.py,1110,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,SplitCatSimplifier,replace_cat,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/split_cat.py#L1110
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/split_cat.py,2208,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,update_args_from_unbind_getitem,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/split_cat.py#L2208
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/split_cat.py,2223,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,update_args_from_unbind_getitem,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/split_cat.py#L2223
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/split_cat.py,2493,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,unbind_cat_to_view,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/split_cat.py#L2493
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/split_cat.py,2662,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,split_stack_to_cats,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/split_cat.py#L2662
GitHub:pytorch/pytorch (main),torch/_inductor/fx_passes/split_cat.py,2736,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,unbind_stack_to_slices,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/split_cat.py#L2736
GitHub:pytorch/pytorch (main),torch/_inductor/lowering.py,5600,cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),,_pad_as_cat,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/lowering.py#L5600
GitHub:pytorch/pytorch (main),torch/_inductor/output_code.py,605,f.read,False,ESCAPING_ATTRIBUTE,self.source_code,Assigned to persistent attribute 'self.source_code' (persists across calls),CompiledFxGraph,__init__,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/output_code.py#L605
GitHub:pytorch/pytorch (main),torch/_inductor/output_code.py,1151,f.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,CompiledAOTI,prepare_for_serialization,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/output_code.py#L1151
GitHub:pytorch/pytorch (main),torch/_inductor/package/package.py,72,f_weights.read,True,DESCUPED_LOCAL_VARIABLE,serialized_weights,Local transient variable 'serialized_weights' (ownership discarded at function exit),,compile_so,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/package/package.py#L72
GitHub:pytorch/pytorch (main),torch/_inductor/package/package.py,130,path.read,True,DIRECT_CALL_ARGUMENT,f.write,Passed directly to consumer function 'f.write',,load_package,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/package/package.py#L130
GitHub:pytorch/pytorch (main),torch/_inductor/remote_cache.py,143,fd.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),LocalCacheBackend,_get,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/remote_cache.py#L143
GitHub:pytorch/pytorch (main),torch/_inductor/rocm_multiarch_utils.py,121,f.read,True,DESCUPED_LOCAL_VARIABLE,content,Local transient variable 'content' (ownership discarded at function exit),,_sanitize_llvm_ir_for_rocm,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/rocm_multiarch_utils.py#L121
GitHub:pytorch/pytorch (main),torch/_inductor/runtime/caching/implementations.py,240,fp.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,_OnDiskCacheImpl,_version_header_matches,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/implementations.py#L240
GitHub:pytorch/pytorch (main),torch/_inductor/runtime/caching/implementations.py,290,fp.read,False,ESCAPING_LOCAL_VAR,pickled_value,Variable 'pickled_value' returned from function,_OnDiskCacheImpl,get,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/implementations.py#L290
GitHub:pytorch/pytorch (main),torch/_inductor/runtime/compile_tasks.py,29,f.read,True,DIRECT_CALL_ARGUMENT,compile,Passed directly to consumer function 'compile',,_reload_python_module,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/compile_tasks.py#L29
GitHub:pytorch/pytorch (main),torch/_inductor/runtime/cutedsl_cache.py,107,obj_path.read_bytes,True,DESCUPED_LOCAL_VARIABLE,raw,Local transient variable 'raw' (ownership discarded at function exit),,disk_cache_get,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/cutedsl_cache.py#L107
GitHub:pytorch/pytorch (main),torch/_inductor/runtime/cutedsl_cache.py,150,f.read,True,DIRECT_CALL_ARGUMENT,_fix_elf_dup_text_flags,Passed directly to consumer function '_fix_elf_dup_text_flags',,disk_cache_set,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/cutedsl_cache.py#L150
GitHub:pytorch/pytorch (main),torch/_inductor/select_algorithm.py,4793,file.read,True,DESCUPED_LOCAL_VARIABLE,source_code,Local transient variable 'source_code' (ownership discarded at function exit),AlgorithmSelectorCache,make_precompile_fn,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/select_algorithm.py#L4793
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,97,file.read,True,DESCUPED_LOCAL_VARIABLE,result_bytes,Local transient variable 'result_bytes' (ownership discarded at function exit),CompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L97
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,99,reader.read_bytes,True,DESCUPED_LOCAL_VARIABLE,header,Local transient variable 'header' (ownership discarded at function exit),CompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L99
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,101,reader.read_bytes,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,CompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L101
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,103,reader.read_bytes,False,ESCAPING_LOCAL_VAR,artifact,Variable 'artifact' returned from function,CompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L103
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,109,reader.read_bytes,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,CompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L109
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,112,reader.read_bytes,True,DESCUPED_LOCAL_VARIABLE,artifact_bytes,Local transient variable 'artifact_bytes' (ownership discarded at function exit),CompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L112
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,303,file.read,True,DESCUPED_LOCAL_VARIABLE,artifacts,Local transient variable 'artifacts' (ownership discarded at function exit),CacheCompiledArtifact,_prepare_load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L303
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,309,reader.read_bytes,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,CacheCompiledArtifact,_prepare_load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L309
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,312,reader.read_bytes,True,DESCUPED_LOCAL_VARIABLE,artifact_bytes,Local transient variable 'artifact_bytes' (ownership discarded at function exit),CacheCompiledArtifact,_prepare_load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L312
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,427,file.read,True,DESCUPED_LOCAL_VARIABLE,result_bytes,Local transient variable 'result_bytes' (ownership discarded at function exit),AOTCompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L427
GitHub:pytorch/pytorch (main),torch/_inductor/standalone_compile.py,429,reader.read_bytes,True,DESCUPED_LOCAL_VARIABLE,header,Local transient variable 'header' (ownership discarded at function exit),AOTCompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L429
